id,Country,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30
118,"Peru",3505,4477,5577,6774,8050,9372,10703,12006,13247,14398,15439,16359,17156,17835,18405
119,"Philippines",870,914,957,997,1037,1075,1111,1146,1179,1211,1242,1272,1300,1327,1353
120,"Poland",1005,1087,1188,1317,1482,1693,1959,2295,2711,3222,3837,4564,5402,6342,7364
121,"Portugal",1318,1419,1511,1618,1739,1878,2035,2210,2404,2615,2842,3083,3334,3590,3849
122,"Qatar",20,24,27,30,31,32,32,33,33,33,33,33,33,33,33
123,"Romania",1193,1274,1337,1385,1423,1452,1475,1493,1506,1517,1525,1531,1536,1540,1543
124,"Russia",3460,4149,4770,5323,5809,6233,6598,6911,7176,7400,7589,7746,7877,7986,8077
125,"Rwanda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
129,"Saudi Arabia",386,479,586,711,852,1011,1184,1370,1564,1762,1958,2148,2328,2493,2643
130,"Senegal",36,47,57,67,78,88,99,110,120,132,143,154,165,177,188
131,"Serbia",240,251,262,271,280,289,297,305,312,319,326,332,337,343,348
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",23,25,26,27,27,28,28,29,29,29,29,30,30,30,30
134,"Slovakia",28,29,29,29,29,29,29,29,29,29,29,29,29,29,29
135,"Slovenia",106,107,108,108,108,108,108,108,108,108,108,108,108,108,108
136,"Somalia",63,69,73,76,78,79,80,80,81,81,81,81,81,81,81
137,"South Africa",448,671,977,1418,2042,2923,4153,5845,8123,11107,14876,19423,24612,30168,35724
138,"Spain",29020,29950,30878,31598,32235,32778,33248,33652,33999,34297,34552,34772,34960,35121,35259
139,"Sri Lanka",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140,"Sudan",152,213,300,415,570,781,1067,1452,1969,2658,3572,4768,6314,8277,10714
141,"Suriname",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,"Sweden",4025,4389,4734,5116,5543,6020,6542,7099,7681,8273,8860,9427,9960,10452,10894
143,"Switzerland",1908,1922,1931,1936,1940,1942,1943,1943,1944,1944,1944,1944,1944,1944,1945
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
146,"Togo",12,13,14,16,18,20,23,27,32,39,47,57,70,87,107
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,"Tunisia",47,47,48,48,48,48,48,49,49,49,49,49,49,49,49
149,"Turkey",4345,4541,4695,4811,4900,4967,5018,5057,5087,5110,5127,5140,5150,5157,5163
150,"Uganda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"Ukraine",618,719,806,883,952,1013,1067,1114,1157,1194,1227,1256,1282,1305,1325
152,"United Arab Emirates",250,285,329,382,444,514,591,672,752,830,900,963,1015,1059,1094
153,"United Kingdom",37207,39535,41871,44161,46383,48518,50551,52471,54267,55936,57476,58886,60169,61331,62378
154,"Uruguay",20,20,21,21,21,22,22,23,24,25,26,28,30,32,35
155,"US",99608,108808,118019,127124,135948,144335,152164,159347,165835,171611,176689,181102,184901,188144,190891
156,"Uzbekistan",13,15,17,18,20,22,24,25,27,29,30,32,34,35,37
157,"Venezuela",10,10,10,10,10,10,10,10,10,10,11,11,11,11,12
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
160,"Zimbabwe",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"Syria",4,5,5,6,6,6,7,7,8,8,9,9,10,10,10
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",3,3,3,3,3,3,4,6,12,23,33,37,38,38,38
169,"West Bank and Gaza",2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
170,"Guinea-Bissau",7,8,9,10,10,10,10,10,10,10,10,10,10,10,10
171,"Mali",67,86,105,124,144,164,184,204,224,244,265,285,306,326,347
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",41,50,57,62,66,70,72,74,76,77,78,79,79,80,80
179,"Malawi",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
180,"South Sudan",7,17,35,72,152,320,666,1350,2594,4543,6919,8966,10175,10702,10896
181,"Western Sahara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"Sao Tome and Principe",8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
183,"Yemen",40,72,127,220,374,632,1062,1777,2967,4936,8176,13454,21908,35091,54788
