id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
43,"Denmark",615,617,619,622,625,629,633,637,642,647,653,660,667,675
44,"Djibouti",59,59,60,60,60,60,60,60,60,60,60,60,60,60
45,"Dominican Republic",1143,1251,1373,1513,1673,1856,2065,2302,2572,2879,3226,3619,4062,4560
46,"Ecuador",5691,5891,6087,6277,6462,6642,6817,6987,7153,7313,7469,7619,7766,7907
47,"Egypt",4850,5085,5278,5439,5572,5683,5774,5851,5914,5966,6010,6046,6076,6101
48,"El Salvador",468,559,663,781,915,1068,1243,1440,1664,1918,2204,2526,2888,3293
49,"Equatorial Guinea",51,51,51,51,51,51,51,51,51,51,51,51,51,51
50,"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Estonia",69,69,69,69,69,69,69,69,69,69,69,69,69,69
52,"Eswatini",40,49,58,66,74,82,89,95,102,107,113,118,123,128
53,"Ethiopia",284,386,529,732,1018,1422,1992,2795,3926,5517,7752,10885,15260,21344
54,"Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Finland",329,330,331,332,334,336,339,343,348,355,363,375,389,409
56,"France",30225,30264,30306,30351,30398,30448,30502,30559,30619,30684,30752,30825,30903,30985
57,"Gabon",51,54,58,64,71,81,95,113,136,168,209,264,335,428
58,"Gambia",9,23,56,126,271,577,1219,2560,5341,11015,22215,42951,77136,123920
59,"Georgia",17,18,20,24,28,36,46,62,86,121,174,252,368,538
60,"Germany",9151,9189,9231,9276,9325,9379,9438,9503,9574,9651,9735,9826,9927,10036
61,"Ghana",187,212,239,270,306,345,390,440,497,561,633,714,805,907
62,"Greece",209,218,224,230,236,241,245,249,252,255,258,260,262,264
63,"Guatemala",1945,2186,2363,2490,2580,2645,2691,2724,2748,2765,2777,2785,2792,2796
64,"Guinea",46,50,53,56,60,63,66,69,71,74,77,79,82,84
65,"Guyana",21,22,23,24,25,27,28,30,32,34,37,39,43,46
66,"Haiti",164,171,177,182,185,189,191,193,195,197,198,199,200,200
67,"Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Honduras",1287,1496,1723,1961,2213,2479,2759,3055,3366,3693,4037,4399,4777,5174
69,"Hungary",597,597,598,600,601,604,607,610,615,621,629,639,652,669
70,"Iceland",10,10,10,10,10,10,10,10,10,10,10,10,10,10
71,"India",38042,45310,53676,63295,74348,87040,101603,118299,137419,159290,184274,212771,245219,282091
72,"Indonesia",5355,6047,6761,7501,8268,9061,9884,10736,11618,12531,13477,14457,15471,16521
73,"Iran",16979,18492,20028,21587,23169,24773,26399,28046,29715,31404,33114,34843,36591,38358
74,"Iraq",4868,5486,6168,6921,7752,8668,9676,10784,12001,13335,14794,16386,18121,20007
75,"Ireland",1775,1788,1800,1811,1822,1833,1843,1853,1863,1872,1881,1890,1898,1906
76,"Israel",525,589,649,707,761,811,859,904,945,984,1021,1054,1086,1115
77,"Italy",35160,35225,35297,35377,35464,35562,35669,35787,35918,36062,36221,36396,36590,36804
78,"Jamaica",10,10,10,10,10,10,10,10,10,10,10,10,10,10
79,"Japan",1009,1024,1042,1062,1085,1112,1141,1175,1214,1257,1307,1363,1427,1500
80,"Jordan",11,11,11,11,11,11,11,11,11,11,11,11,11,11
81,"Kazakhstan",692,808,924,1042,1161,1281,1403,1526,1650,1774,1899,2025,2151,2277
82,"Kenya",334,414,512,634,787,978,1215,1510,1878,2335,2902,3607,4479,5558
83,"Korea, South",302,306,311,316,321,326,332,338,345,352,360,368,377,387
84,"Kuwait",450,469,486,502,518,532,545,558,569,580,590,599,607,615
85,"Kyrgyzstan",2037,3269,4510,5273,5720,5980,6132,6220,6272,6302,6319,6329,6335,6338
86,"Latvia",31,31,32,32,32,32,32,32,33,33,33,33,33,33
87,"Lebanon",61,78,100,128,163,207,262,331,417,525,659,826,1034,1291
88,"Liberia",77,81,84,86,88,90,91,91,92,93,93,93,93,94
89,"Liechtenstein",1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,"Lithuania",80,81,82,83,85,86,89,92,96,101,108,116,127,142
91,"Luxembourg",113,114,115,115,116,117,118,119,120,120,121,122,123,123
92,"Madagascar",110,146,182,215,246,275,302,327,350,372,392,411,428,444
93,"Malaysia",126,128,132,136,143,151,161,176,195,220,254,299,358,437
94,"Maldives",15,15,15,15,15,15,15,15,15,15,15,15,15,15
95,"Malta",9,9,9,9,9,9,9,9,9,10,10,11,12,12
96,"Mauritania",159,162,164,165,167,168,169,170,170,171,171,171,172,172
97,"Mauritius",10,10,10,10,10,10,10,10,10,10,10,10,10,10
98,"Mexico",47456,52050,56994,62376,68226,74580,81476,88953,97049,105808,115269,125477,136473,148301
99,"Moldova",779,835,895,959,1026,1097,1171,1250,1334,1421,1513,1609,1710,1815
100,"Monaco",4,4,4,4,4,4,4,4,4,4,4,4,4,4
101,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Montenegro",53,61,66,69,71,73,74,74,74,75,75,75,75,75
103,"Morocco",349,402,476,574,707,886,1128,1452,1889,2475,3260,4308,5703,7551
104,"Namibia",13,19,27,35,45,55,67,80,95,111,129,150,172,197
105,"Nepal",49,53,57,60,64,68,71,74,78,81,84,87,90,93
106,"Netherlands",6161,6165,6170,6176,6185,6196,6211,6230,6257,6291,6337,6398,6478,6584
107,"New Zealand",22,22,22,22,22,22,22,22,22,22,22,22,22,22
108,"Nicaragua",114,120,127,133,140,146,153,159,166,172,179,185,191,197
109,"Niger",69,70,70,72,74,78,84,96,117,154,219,333,533,884
110,"Nigeria",914,979,1044,1108,1172,1235,1297,1359,1421,1482,1543,1603,1663,1722
111,"North Macedonia",495,533,567,599,627,652,675,696,715,731,747,760,772,784
112,"Norway",256,257,259,261,263,266,269,273,278,284,291,300,310,322
113,"Oman",441,502,559,610,658,701,740,775,807,836,862,885,906,925
114,"Pakistan",5993,6137,6239,6312,6364,6401,6427,6446,6459,6469,6476,6480,6484,6486
115,"Panama",1478,1689,1890,2083,2268,2444,2611,2771,2922,3066,3201,3330,3451,3566
116,"Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Paraguay",51,64,79,98,119,144,174,209,249,298,354,421,499,591
118,"Peru",21261,24944,28611,32324,36078,39867,43687,47532,51397,55276,59165,63057,66947,70829
119,"Philippines",2145,2423,2732,3078,3464,3896,4378,4916,5517,6188,6937,7772,8702,9739
120,"Poland",1712,1766,1832,1907,1993,2091,2203,2332,2479,2646,2838,3056,3306,3590
121,"Portugal",1738,1757,1773,1786,1796,1805,1812,1817,1821,1825,1828,1830,1832,1833
122,"Qatar",170,175,180,184,187,190,193,196,198,200,201,203,204,206
123,"Romania",2333,2535,2778,3071,3422,3842,4345,4947,5663,6514,7521,8710,10105,11734
124,"Russia",14063,15012,15967,16929,17898,18875,19859,20850,21846,22847,23853,24864,25878,26896
125,"Rwanda",6,7,7,8,9,10,11,12,13,14,15,16,18,19
126,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",42,42,42,42,42,42,42,42,42,42,42,42,42,42
129,"Saudi Arabia",2940,3163,3367,3554,3726,3882,4026,4157,4276,4385,4485,4576,4659,4735
130,"Senegal",212,239,271,308,350,399,455,519,593,679,776,889,1018,1166
131,"Serbia",602,690,788,896,1017,1150,1298,1462,1643,1843,2064,2308,2576,2871
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",27,28,28,29,30,31,32,33,35,37,40,43,47,52
134,"Slovakia",28,28,28,28,28,28,28,28,28,28,28,28,28,28
135,"Slovenia",119,123,127,131,135,139,143,147,151,156,160,164,169,173
136,"Somalia",93,94,94,94,94,95,95,95,95,95,95,96,96,96
137,"South Africa",8215,10036,11850,13593,15261,16854,18371,19813,21182,22477,23701,24855,25942,26964
138,"Spain",28441,28455,28471,28490,28514,28543,28577,28619,28670,28731,28805,28893,28999,29125
139,"Sri Lanka",11,11,11,11,11,11,11,11,11,11,11,11,11,11
140,"Sudan",749,788,830,876,924,976,1032,1093,1157,1226,1301,1380,1466,1558
141,"Suriname",26,32,40,50,62,78,97,122,153,191,239,299,372,462
142,"Sweden",5745,5785,5815,5837,5854,5866,5875,5882,5887,5891,5893,5895,5897,5898
143,"Switzerland",1982,1987,1993,2000,2006,2013,2020,2028,2036,2044,2053,2062,2071,2081
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",58,58,58,58,58,58,58,58,58,58,58,58,58,58
146,"Togo",20,24,28,33,38,44,51,59,67,77,88,100,114,130
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,"Tunisia",50,50,50,50,50,50,50,50,50,50,50,50,50,50
149,"Turkey",5715,5831,5943,6053,6158,6261,6361,6458,6552,6643,6731,6817,6900,6980
150,"Uganda",3,4,4,5,6,7,7,8,9,9,10,10,11,11
151,"Ukraine",1730,1862,1999,2142,2292,2448,2611,2781,2958,3143,3335,3535,3744,3961
152,"United Arab Emirates",348,352,356,358,360,362,364,365,366,367,367,368,368,368
153,"United Kingdom",46285,46846,47405,47954,48496,49029,49555,50072,50582,51084,51579,52065,52545,53016
154,"Uruguay",35,39,43,50,59,73,91,118,155,208,283,388,536,744
155,"US",152005,157756,163324,168702,173884,178868,183650,188229,192606,196782,200758,204539,208127,211528
156,"Uzbekistan",141,171,201,232,263,295,327,360,394,428,463,498,534,570
157,"Venezuela",169,207,255,314,386,476,587,724,894,1103,1362,1680,2073,2556
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",194,283,413,604,885,1296,1897,2774,4052,5904,8575,12394,17788,25279
160,"Zimbabwe",42,56,77,110,162,241,364,553,843,1290,1973,3012,4577,6902
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",12,13,14,14,15,15,16,16,16,17,17,17,17,17
164,"Syria",50,67,89,118,156,206,271,355,465,608,794,1038,1355,1767
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",72,90,116,153,204,275,374,512,705,974,1349,1868,2586,3575
169,"West Bank and Gaza",90,104,117,129,139,149,157,164,171,177,182,187,191,195
170,"Guinea-Bissau",26,26,26,26,26,26,26,26,26,26,26,26,26,26
171,"Mali",124,124,125,125,125,125,125,125,125,125,125,125,125,125
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",198,230,262,294,325,355,385,414,443,471,498,525,551,576
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",67,68,69,70,71,72,73,74,74,75,76,76,77,77
179,"Malawi",131,169,207,247,289,332,377,424,472,522,574,628,684,742
180,"South Sudan",46,48,49,51,52,53,54,56,57,58,59,60,61,61
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",14,14,14,14,14,14,14,14,15,15,15,16,16,17
183,"Yemen",501,520,534,544,551,556,559,562,564,565,566,566,567,567
