id,Country,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13
93,"Malaysia",407,436,463,488,512,533,553,571,586,601,613,624,634,643
94,"Maldives",48,48,49,49,49,49,49,49,49,49,49,49,49,49
95,"Malta",167,184,200,214,225,234,241,246,249,252,254,255,256,257
96,"Mauritania",198,230,284,369,503,708,1013,1442,2006,2679,3398,4079,4653,5090
97,"Mauritius",10,10,10,10,10,10,10,10,10,10,10,10,10,10
98,"Mexico",114371,121208,129548,139915,152349,166980,183685,202145,221816,241973,261816,280587,297685,312725
99,"Moldova",2548,2709,2878,3017,3109,3160,3186,3199,3205,3208,3209,3210,3210,3210
100,"Monaco",3,3,3,3,3,3,3,3,3,3,3,3,3,3
101,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Montenegro",577,622,652,653,653,653,653,653,653,653,653,653,653,653
103,"Morocco",6599,6972,7328,7649,7937,8192,8414,8606,8770,8909,9027,9125,9207,9275
104,"Namibia",154,158,162,167,174,182,191,203,217,233,251,270,290,310
105,"Nepal",1693,1800,1894,1976,2046,2107,2159,2204,2242,2274,2301,2325,2344,2361
106,"Netherlands",10058,10366,10676,10940,11128,11244,11309,11344,11362,11372,11376,11379,11380,11381
107,"New Zealand",25,25,25,25,25,25,25,25,25,25,25,25,25,25
108,"Nicaragua",162,163,163,164,164,164,164,165,165,165,165,165,165,165
109,"Niger",84,99,123,156,203,269,362,492,676,932,1286,1774,2438,3327
110,"Nigeria",1187,1195,1204,1215,1227,1241,1257,1275,1296,1320,1347,1378,1413,1453
111,"North Macedonia",2110,2309,2496,2634,2716,2758,2777,2786,2790,2792,2793,2793,2793,2794
112,"Norway",379,399,416,430,442,451,458,464,468,472,475,477,479,481
113,"Oman",1464,1489,1508,1520,1528,1532,1535,1537,1539,1539,1540,1540,1540,1540
114,"Pakistan",8833,9366,9917,10468,11019,11566,12107,12641,13166,13679,14179,14665,15135,15588
115,"Panama",3307,3472,3652,3761,3802,3814,3817,3818,3819,3819,3819,3819,3819,3819
116,"Papua New Guinea",7,7,7,7,7,7,7,7,7,7,7,7,7,7
117,"Paraguay",1941,2064,2195,2328,2456,2574,2680,2772,2848,2910,2960,2999,3029,3052
118,"Peru",36507,36799,37055,37178,37243,37276,37293,37302,37306,37309,37310,37310,37311,37311
119,"Philippines",8744,8959,9166,9359,9537,9701,9852,9990,10117,10232,10336,10431,10517,10595
120,"Poland",22953,25398,27216,28390,29071,29443,29638,29739,29791,29817,29830,29837,29840,29842
121,"Portugal",5387,5816,6178,6409,6535,6598,6628,6642,6649,6652,6653,6654,6654,6654
122,"Qatar",241,242,243,243,243,243,243,243,243,243,243,243,243,243
123,"Romania",13311,14314,15213,15914,16398,16703,16885,16989,17049,17081,17100,17110,17115,17118
124,"Russia",46053,50200,54567,59045,63515,67857,71959,75736,79127,82104,84665,86829,88630,90111
125,"Rwanda",54,58,60,63,64,66,67,68,69,69,70,70,70,71
126,"Saint Lucia",2,2,2,2,2,2,2,2,2,2,2,2,2,2
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",51,55,57,57,57,57,57,57,57,57,57,57,57,57
129,"Saudi Arabia",6036,6108,6173,6232,6285,6332,6374,6411,6444,6474,6500,6523,6544,6562
130,"Senegal",342,353,370,396,437,500,595,740,959,1283,1757,2429,3345,4530
131,"Serbia",2399,3047,3692,4113,4346,4460,4512,4535,4545,4550,4552,4553,4553,4553
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",29,29,29,29,29,29,29,29,29,29,29,29,29,29
134,"Slovakia",1148,1317,1502,1678,1827,1940,2020,2073,2106,2128,2141,2148,2153,2156
135,"Slovenia",2056,2419,2766,2945,3001,3015,3019,3019,3020,3020,3020,3020,3020,3020
136,"Somalia",122,122,123,123,123,123,124,124,124,124,125,125,125,125
137,"South Africa",22868,23850,25023,26334,27764,29280,30841,32397,33903,35315,36602,37746,38738,39582
138,"Spain",47560,48540,49273,49726,49983,50123,50197,50236,50256,50266,50272,50275,50276,50277
139,"Sri Lanka",165,196,232,273,318,367,420,478,539,603,670,738,807,876
140,"Sudan",1384,1506,1651,1829,2046,2310,2630,3017,3481,4035,4693,5465,6365,7400
141,"Suriname",117,118,118,118,118,118,118,118,118,118,118,119,119,119
142,"Sweden",7429,7823,8190,8443,8591,8668,8706,8725,8734,8738,8740,8740,8741,8741
143,"Switzerland",5783,6173,6496,6678,6755,6783,6793,6796,6797,6798,6798,6798,6798,6798
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",60,60,60,60,60,60,60,60,60,60,60,60,60,60
146,"Togo",65,65,65,65,65,65,65,65,65,65,65,65,65,65
147,"Trinidad and Tobago",126,129,131,133,135,137,138,139,140,141,142,143,143,144
148,"Tunisia",3875,4205,4546,4892,5230,5553,5850,6117,6352,6553,6723,6864,6979,7072
149,"Turkey",17518,24665,35618,50610,68563,86936,102822,114656,122503,127306,130100,131678,132554,133036
150,"Uganda",225,246,269,294,321,351,383,418,455,496,540,587,638,692
151,"Ukraine",15379,16992,18619,20097,21319,22253,22924,23386,23694,23896,24026,24109,24162,24195
152,"United Arab Emirates",608,628,648,667,684,699,711,721,729,735,739,743,745,747
153,"United Kingdom",63726,65814,67630,69014,70062,70824,71368,71751,72017,72201,72328,72415,72474,72514
154,"Uruguay",88,98,112,130,152,179,210,245,284,323,362,398,431,459
155,"US",296688,312876,325657,328044,328797,328953,328994,329004,329006,329007,329007,329007,329007,329007
156,"Uzbekistan",614,617,620,622,624,625,626,628,629,630,630,631,632,632
157,"Venezuela",941,965,989,1012,1034,1055,1076,1097,1116,1135,1154,1171,1188,1204
158,"Vietnam",35,35,35,35,35,35,35,35,35,35,35,35,35,35
159,"Zambia",365,367,368,370,372,375,378,381,385,391,396,404,412,421
160,"Zimbabwe",310,339,373,412,456,506,563,627,699,779,869,969,1078,1199
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",138,143,148,152,156,159,163,166,169,171,174,176,178,180
164,"Syria",477,516,556,598,641,686,732,781,830,881,934,988,1044,1100
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",200,254,352,487,623,720,774,800,811,816,818,819,819,819
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",1276,1330,1380,1422,1457,1485,1508,1526,1540,1551,1559,1566,1570,1574
169,"West Bank and Gaza",948,1135,1330,1472,1562,1615,1645,1662,1671,1676,1678,1680,1680,1681
170,"Guinea-Bissau",44,45,45,45,46,46,47,47,48,48,49,49,50,50
171,"Mali",177,193,210,228,248,268,290,312,336,361,388,416,445,475
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",1183,1267,1343,1404,1452,1487,1512,1530,1542,1550,1556,1560,1562,1564
174,"Burma",2283,2493,2702,2906,3104,3296,3480,3655,3822,3979,4126,4264,4392,4510
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",36,38,40,42,44,46,48,50,52,54,56,57,59,60
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",74,74,74,74,74,74,74,74,74,74,74,74,74,74
179,"Malawi",185,185,185,185,185,185,185,185,185,185,185,185,185,185
180,"South Sudan",63,65,66,67,69,70,71,72,73,74,75,76,77,77
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",17,17,17,17,17,17,17,17,17,17,17,17,17,17
183,"Yemen",665,742,870,1055,1323,1712,2274,3089,4267,5966,8412,11918,16920,24000
