id,Country,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01
79,"Japan",997,1010,1029,1057,1097,1155,1236,1350,1504,1709,1968,2280,2633,3005,3369
80,"Jordan",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
81,"Kazakhstan",628,752,874,997,1116,1225,1319,1398,1461,1509,1546,1574,1594,1608,1619
82,"Kenya",292,372,476,614,795,1028,1327,1706,2178,2752,3435,4221,5094,6029,6986
83,"Korea, South",299,303,308,314,321,328,337,347,358,371,385,401,420,441,464
84,"Kuwait",431,449,466,479,490,497,502,505,507,509,509,510,510,511,511
85,"Kyrgyzstan",1288,1583,2024,2451,2843,3143,3346,3471,3541,3579,3599,3609,3615,3617,3619
86,"Latvia",31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
87,"Lebanon",48,56,68,83,104,132,169,215,273,340,416,497,578,655,724
88,"Liberia",73,77,80,82,83,84,85,85,85,86,86,86,86,86,86
89,"Liechtenstein",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,"Lithuania",80,81,83,85,87,90,94,99,106,115,125,139,155,175,198
91,"Luxembourg",112,114,115,115,116,116,116,116,116,116,116,116,116,116,116
92,"Madagascar",83,111,146,187,237,295,363,439,524,615,711,809,906,999,1087
93,"Malaysia",123,124,126,129,133,139,149,163,184,216,263,334,439,594,819
94,"Maldives",15,17,18,20,21,22,24,24,25,26,26,27,27,27,28
95,"Malta",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
96,"Mauritania",157,161,164,167,169,170,171,172,173,173,174,174,174,175,175
97,"Mauritius",10,10,10,10,10,10,10,10,10,10,10,10,11,11,11
98,"Mexico",43975,49029,54673,60744,67018,73237,79151,84555,89315,93374,96741,99468,101635,103332,104645
99,"Moldova",743,820,926,1059,1206,1347,1464,1551,1610,1647,1670,1683,1691,1696,1698
100,"Monaco",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
101,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Montenegro",48,66,89,114,138,159,175,186,194,199,202,204,205,206,206
103,"Morocco",311,352,394,438,484,531,580,631,683,736,790,845,902,959,1016
104,"Namibia",9,14,20,25,30,34,38,42,45,49,51,54,56,58,59
105,"Nepal",45,46,48,50,51,53,55,56,58,60,62,63,65,67,69
106,"Netherlands",6159,6167,6179,6197,6226,6269,6334,6428,6557,6722,6918,7128,7330,7506,7646
107,"New Zealand",22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
108,"Nicaragua",111,127,160,227,359,600,981,1471,1953,2314,2531,2643,2697,2722,2733
109,"Niger",69,69,69,70,70,70,70,70,70,70,71,71,71,71,71
110,"Nigeria",865,937,1009,1081,1154,1227,1300,1372,1445,1518,1591,1664,1736,1808,1880
111,"North Macedonia",462,497,526,551,570,586,598,608,615,620,624,627,629,631,632
112,"Norway",256,257,259,261,262,263,265,266,267,268,269,269,270,271,271
113,"Oman",376,429,469,495,511,519,524,527,528,529,529,529,529,530,530
114,"Pakistan",5858,6059,6194,6299,6383,6452,6508,6554,6590,6620,6644,6663,6678,6691,6701
115,"Panama",1312,1526,1713,1855,1949,2002,2030,2045,2052,2055,2057,2057,2058,2058,2058
116,"Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Paraguay",41,52,64,78,94,112,132,153,176,201,228,255,283,312,341
118,"Peru",18606,21455,24288,26739,28613,29912,30751,31269,31580,31762,31868,31930,31966,31986,31998
119,"Philippines",1944,2203,2479,2758,3040,3320,3596,3866,4127,4378,4617,4842,5053,5249,5430
120,"Poland",1670,1727,1798,1886,1996,2129,2290,2482,2706,2963,3250,3565,3899,4243,4586
121,"Portugal",1722,1757,1784,1805,1823,1838,1851,1862,1871,1879,1885,1890,1894,1898,1901
122,"Qatar",167,170,170,170,170,170,170,170,170,170,170,170,170,170,170
123,"Romania",2205,2442,2769,3202,3757,4430,5196,6008,6804,7528,8141,8629,9000,9270,9463
124,"Russia",13285,14101,14751,15261,15654,15955,16183,16355,16484,16580,16652,16705,16745,16774,16796
125,"Rwanda",5,6,6,6,6,6,7,7,7,7,7,7,7,7,7
126,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
129,"Saudi Arabia",2743,2959,3139,3287,3406,3501,3574,3632,3676,3709,3735,3754,3769,3780,3789
130,"Senegal",188,212,239,267,297,329,364,400,438,477,518,560,603,647,690
131,"Serbia",540,622,710,802,897,993,1088,1179,1265,1345,1417,1481,1538,1587,1629
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",27,27,28,28,29,29,30,30,31,31,32,32,32,32,33
134,"Slovakia",28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
135,"Slovenia",116,120,125,129,133,136,140,143,147,150,152,155,158,160,162
136,"Somalia",93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
137,"South Africa",6814,8448,10003,11340,12355,13054,13503,13779,13943,14040,14096,14128,14147,14158,14164
138,"Spain",28437,28466,28518,28605,28743,28943,29198,29474,29722,29910,30035,30109,30152,30175,30187
139,"Sri Lanka",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
140,"Sudan",727,770,807,838,863,885,902,917,929,939,947,954,960,964,968
141,"Suriname",24,31,40,53,69,89,110,131,149,164,174,182,187,191,193
142,"Sweden",5725,5810,5877,5931,5972,6005,6030,6050,6065,6077,6086,6093,6098,6102,6106
143,"Switzerland",1979,1985,1992,2000,2010,2020,2032,2045,2059,2073,2089,2104,2119,2134,2148
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
146,"Togo",17,19,21,25,31,40,54,76,109,159,231,332,468,639,836
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,9,9,9,9,9
148,"Tunisia",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
149,"Turkey",5615,5733,5839,5936,6024,6104,6177,6242,6301,6354,6402,6445,6483,6518,6548
150,"Uganda",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
151,"Ukraine",1624,1744,1869,1997,2127,2259,2393,2527,2661,2793,2924,3053,3178,3300,3417
152,"United Arab Emirates",344,348,351,353,355,356,357,358,358,359,359,359,359,359,360
153,"United Kingdom",45910,46470,46992,47434,47793,48085,48321,48512,48666,48789,48889,48969,49033,49084,49125
154,"Uruguay",35,40,51,78,136,260,495,871,1345,1812,2184,2423,2548,2603,2626
155,"US",147507,154558,161683,168279,173978,178534,181966,184431,186136,187286,188048,188547,188871,189081,189216
156,"Uzbekistan",114,142,171,201,230,260,290,318,346,373,399,424,447,468,488
157,"Venezuela",143,178,220,272,333,407,494,595,712,843,989,1147,1315,1490,1666
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",150,205,268,343,432,535,654,789,942,1110,1294,1489,1694,1903,2112
160,"Zimbabwe",35,52,81,129,205,327,516,804,1229,1821,2592,3507,4486,5422,6223
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",12,13,15,17,19,21,24,27,30,33,36,40,44,48,53
164,"Syria",38,50,67,93,132,190,276,403,592,871,1279,1874,2731,3943,5620
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",61,79,106,145,199,272,368,485,621,766,908,1037,1145,1229,1293
169,"West Bank and Gaza",73,85,95,105,115,123,130,137,142,147,151,155,157,160,162
170,"Guinea-Bissau",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
171,"Mali",123,124,125,125,125,125,126,126,126,126,126,126,126,126,126
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",174,209,247,282,316,347,375,399,421,439,454,467,477,485,492
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",66,68,70,71,73,74,76,77,79,80,81,83,84,85,86
179,"Malawi",98,138,175,219,268,323,384,451,527,610,702,803,914,1034,1165
180,"South Sudan",45,47,49,51,54,56,60,64,69,74,81,89,97,108,120
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
183,"Yemen",479,524,555,576,590,599,606,610,613,615,616,617,617,618,618
