id,Country,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03
31,Vermont,225,230,236,241,241,241,241,241,241,241,241,241,241,241,241
32,Virginia,10183,10307,10434,10586,10586,10586,10586,10586,10586,10586,10586,10586,10586,10586,10586
33,Connecticut,7876,7928,7992,8035,8035,8035,8035,8035,8035,8035,8035,8035,8035,8035,8035
34,Iowa,5719,5758,5799,5984,5984,5984,5984,5984,5984,5984,5984,5984,5984,5984,5984
35,Louisiana,10104,10201,10295,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453,10453
36,Ohio,18382,18385,18388,18394,18394,18394,18394,18394,18394,18394,18394,18394,18394,18394,18394
37,Michigan,17052,17267,17555,17786,17786,17786,17786,17786,17786,17786,17786,17786,17786,17786,17786
38,South Dakota,1930,1941,1953,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970
39,Arkansas,5587,5636,5676,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778,5778
40,Delaware,1541,1557,1574,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594,1594
41,Mississippi,7007,7070,7123,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248
42,New Mexico,3926,3958,3987,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989
43,North Dakota,1499,1504,1511,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548,1548
44,Wyoming,696,697,699,701,701,701,701,701,701,701,701,701,701,701,701
45,Alaska,314,318,322,327,327,327,327,327,327,327,327,327,327,327,327
46,Maine,732,737,743,749,749,749,749,749,749,749,749,749,749,749,749
47,Alabama,10539,10639,10723,10934,10934,10934,10934,10934,10934,10934,10934,10934,10934,10934,10934
48,Idaho,1962,1991,2020,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029
49,Montana,1444,1478,1516,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540
50,Puerto Rico,2111,2129,2151,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202,2202
51,Virgin Islands,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
52,Guam,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
53,West Virginia,2641,2706,2781,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828,2828
54,Northern Mariana Islands,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
