id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
47,"Egypt",4850,5085,5278,5438,5572,5682,5773,5849,5912,5964,6007,6043,6073,6098
48,"El Salvador",468,559,662,779,912,1060,1225,1408,1609,1828,2065,2317,2584,2862
49,"Equatorial Guinea",51,51,51,51,51,51,51,51,51,51,51,51,51,51
50,"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Estonia",69,69,69,69,69,69,69,69,69,69,69,69,69,69
52,"Eswatini",40,49,58,66,74,81,88,94,100,106,111,116,120,124
53,"Ethiopia",284,386,529,731,1016,1417,1980,2768,3865,5387,7480,10328,14147,19172
54,"Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Finland",329,330,331,332,334,336,339,343,348,355,363,374,389,407
56,"France",30225,30264,30306,30351,30398,30448,30501,30558,30618,30681,30748,30819,30894,30974
57,"Gabon",51,54,58,64,71,81,94,111,133,161,197,242,296,361
58,"Gambia",9,23,56,126,271,574,1201,2477,4976,9536,16862,26512,36318,43908
59,"Georgia",17,18,20,24,28,36,46,62,85,120,170,244,349,497
60,"Germany",9151,9189,9231,9276,9325,9379,9438,9502,9572,9648,9730,9820,9917,10023
61,"Ghana",187,211,239,270,305,343,387,436,490,550,617,691,773,863
62,"Greece",209,218,224,230,236,241,245,249,252,255,258,260,262,264
63,"Guatemala",1945,2186,2363,2489,2578,2642,2687,2719,2742,2758,2769,2777,2783,2787
64,"Guinea",46,50,53,56,60,63,66,69,71,74,77,79,82,84
65,"Guyana",21,22,23,24,25,26,28,30,32,34,37,39,42,46
66,"Haiti",164,171,177,182,185,189,191,193,195,197,198,199,199,200
67,"Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Honduras",1287,1496,1722,1957,2205,2463,2731,3009,3295,3589,3890,4196,4506,4818
69,"Hungary",597,597,598,600,601,604,607,610,615,621,629,639,652,668
70,"Iceland",10,10,10,10,10,10,10,10,10,10,10,10,10,10
71,"India",38042,45307,53653,63212,74127,86549,100633,116532,134392,154345,176501,200936,227683,256721
72,"Indonesia",5355,6047,6761,7501,8267,9060,9881,10730,11608,12516,13455,14426,15429,16465
73,"Iran",16979,18490,20021,21568,23128,24698,26276,27858,29441,31022,32598,34165,35720,37261
74,"Iraq",4868,5485,6159,6893,7688,8546,9465,10443,11479,12566,13699,14871,16073,17297
75,"Ireland",1775,1788,1799,1810,1821,1831,1841,1850,1858,1866,1874,1881,1888,1895
76,"Israel",525,588,649,704,756,802,845,882,916,946,972,995,1015,1032
77,"Italy",35160,35225,35297,35377,35464,35562,35669,35787,35917,36061,36219,36394,36586,36798
78,"Jamaica",10,10,10,10,10,10,10,10,10,10,10,10,10,10
79,"Japan",1009,1024,1042,1062,1085,1111,1141,1175,1213,1256,1305,1360,1422,1492
80,"Jordan",11,11,11,11,11,11,11,11,11,11,11,11,11,11
81,"Kazakhstan",692,808,923,1039,1156,1271,1385,1497,1607,1713,1815,1914,2008,2097
82,"Kenya",334,414,512,634,786,975,1209,1498,1854,2291,2825,3474,4256,5193
83,"Korea, South",302,306,311,316,321,326,332,338,345,352,360,368,377,386
84,"Kuwait",450,468,486,501,516,529,540,551,560,568,575,581,587,592
85,"Kyrgyzstan",2037,3268,4507,5265,5704,5956,6100,6182,6230,6256,6272,6281,6286,6288
86,"Latvia",31,31,32,32,32,32,32,32,33,33,33,33,33,33
87,"Lebanon",61,78,100,128,163,207,261,329,412,514,639,791,974,1191
88,"Liberia",77,81,84,86,88,90,91,91,92,93,93,93,93,94
89,"Liechtenstein",1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,"Lithuania",80,81,82,83,85,86,89,92,96,101,107,116,126,139
91,"Luxembourg",113,114,115,115,116,117,118,118,119,120,120,121,121,121
92,"Madagascar",110,146,182,215,246,275,302,326,349,371,391,409,426,442
93,"Malaysia",126,128,132,136,143,151,161,176,195,220,254,298,358,436
94,"Maldives",15,15,15,15,15,15,15,15,15,15,15,15,15,15
95,"Malta",9,9,9,9,9,9,9,9,9,9,10,10,10,10
96,"Mauritania",159,162,164,165,167,168,169,170,170,171,171,171,171,172
97,"Mauritius",10,10,10,10,10,10,10,10,10,10,10,10,10,10
98,"Mexico",47456,52045,56939,62200,67829,73829,80196,86921,93989,101379,109065,117014,125185,133537
99,"Moldova",779,835,895,957,1022,1090,1160,1232,1305,1378,1452,1526,1600,1672
100,"Monaco",4,4,4,4,4,4,4,4,4,4,4,4,4,4
101,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Montenegro",53,61,66,69,71,72,73,74,74,74,74,74,74,75
103,"Morocco",349,402,475,574,706,883,1119,1434,1850,2398,3110,4026,5185,6623
104,"Namibia",13,19,27,35,45,55,66,79,93,109,126,144,164,185
105,"Nepal",49,53,57,60,64,68,71,74,78,81,84,87,90,92
106,"Netherlands",6161,6165,6170,6176,6185,6196,6210,6230,6255,6289,6333,6390,6464,6558
107,"New Zealand",22,22,22,22,22,22,22,22,22,22,22,22,22,22
108,"Nicaragua",114,120,127,133,140,146,153,159,166,172,178,184,191,197
109,"Niger",69,70,70,72,74,78,84,96,117,154,219,331,528,868
110,"Nigeria",914,979,1044,1108,1172,1235,1297,1359,1421,1481,1542,1602,1661,1720
111,"North Macedonia",495,533,567,598,626,651,673,692,710,725,738,750,761,770
112,"Norway",256,257,259,261,263,266,269,273,278,284,291,300,310,322
113,"Oman",441,502,558,608,652,691,723,751,775,794,811,824,835,844
114,"Pakistan",5993,6137,6239,6312,6364,6401,6427,6446,6459,6468,6475,6480,6483,6486
115,"Panama",1478,1689,1890,2081,2260,2428,2583,2725,2856,2974,3081,3177,3263,3340
116,"Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Paraguay",51,64,79,98,119,144,173,207,247,294,348,411,484,568
118,"Peru",21261,24925,28442,31840,35100,38210,41158,43938,46543,48974,51232,53319,55241,57004
119,"Philippines",2145,2422,2731,3076,3460,3888,4364,4893,5480,6130,6849,7643,8518,9480
120,"Poland",1712,1766,1832,1907,1993,2091,2202,2329,2474,2639,2825,3036,3274,3542
121,"Portugal",1738,1757,1773,1786,1796,1805,1811,1817,1821,1824,1827,1829,1831,1833
122,"Qatar",170,175,180,184,187,190,193,195,197,198,200,201,202,203
123,"Romania",2333,2535,2776,3063,3403,3803,4270,4809,5425,6121,6896,7745,8661,9631
124,"Russia",14060,14993,15911,16814,17702,18573,19424,20254,21062,21846,22607,23342,24051,24735
125,"Rwanda",6,7,7,8,9,10,11,12,13,14,15,16,18,19
126,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",42,42,42,42,42,42,42,42,42,42,42,42,42,42
129,"Saudi Arabia",2940,3162,3365,3549,3715,3866,4001,4122,4231,4328,4414,4491,4560,4620
130,"Senegal",212,239,271,308,350,398,454,517,590,672,767,874,996,1134
131,"Serbia",602,690,787,894,1012,1141,1282,1436,1602,1782,1976,2182,2402,2635
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",27,28,28,29,30,31,32,33,35,37,39,42,45,48
134,"Slovakia",28,28,28,28,28,28,28,28,28,28,28,28,28,28
135,"Slovenia",119,123,127,131,135,139,143,147,151,156,160,164,169,173
136,"Somalia",93,94,94,94,94,95,95,95,95,95,95,96,96,96
137,"South Africa",8215,10036,11849,13578,15204,16715,18103,19364,20501,21515,22414,23206,23898,24501
138,"Spain",28441,28455,28471,28490,28513,28541,28574,28614,28660,28713,28775,28846,28925,29013
139,"Sri Lanka",11,11,11,11,11,11,11,11,11,11,11,11,11,11
140,"Sudan",749,788,830,875,924,976,1032,1092,1157,1226,1300,1379,1464,1555
141,"Suriname",26,32,40,50,62,77,96,119,147,180,219,264,314,369
142,"Sweden",5745,5785,5815,5837,5854,5866,5875,5881,5886,5890,5893,5895,5896,5897
143,"Switzerland",1982,1987,1993,2000,2006,2013,2020,2028,2035,2043,2051,2060,2069,2078
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",58,58,58,58,58,58,58,58,58,58,58,58,58,58
146,"Togo",20,24,28,33,38,44,51,59,67,77,88,100,114,129
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,"Tunisia",50,50,50,50,50,50,50,50,50,50,50,50,50,50
149,"Turkey",5715,5830,5941,6048,6152,6252,6348,6440,6530,6616,6698,6778,6855,6928
150,"Uganda",3,4,4,5,6,7,7,8,9,9,10,10,11,11
151,"Ukraine",1730,1862,1999,2142,2290,2445,2605,2772,2943,3121,3304,3493,3686,3885
152,"United Arab Emirates",348,352,356,358,360,362,364,365,366,366,367,368,368,368
153,"United Kingdom",46285,46843,47395,47930,48448,48949,49434,49903,50355,50793,51215,51622,52015,52394
154,"Uruguay",35,39,43,50,59,73,91,118,155,207,280,381,522,716
155,"US",152002,157708,163137,168240,172982,177342,181312,184895,188102,190953,193470,195680,197610,199290
156,"Uzbekistan",141,171,201,231,263,294,326,358,391,424,457,490,523,557
157,"Venezuela",169,207,255,313,386,475,584,719,884,1086,1332,1631,1993,2428
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",194,283,413,603,879,1281,1859,2686,3851,5464,7641,10482,14026,18212
160,"Zimbabwe",42,56,77,110,161,240,360,543,820,1234,1841,2708,3899,5453
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",12,13,14,14,15,15,16,16,16,17,17,17,17,17
164,"Syria",50,67,89,118,156,206,270,355,464,607,793,1036,1351,1761
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",72,90,116,153,203,274,372,507,695,952,1302,1773,2399,3214
169,"West Bank and Gaza",90,104,117,129,139,148,156,163,169,174,179,183,187,190
170,"Guinea-Bissau",26,26,26,26,26,26,26,26,26,26,26,26,26,26
171,"Mali",124,124,125,125,125,125,125,125,125,125,125,125,125,125
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",198,230,262,294,324,354,382,410,436,462,487,510,532,554
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",67,68,69,70,71,72,73,74,74,75,76,76,77,77
179,"Malawi",131,169,207,247,289,332,377,423,471,521,573,627,682,740
180,"South Sudan",46,48,49,51,52,53,54,56,57,58,59,60,61,61
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",14,14,14,14,14,14,14,14,14,14,14,15,15,15
183,"Yemen",501,520,534,544,551,556,559,562,564,565,566,566,567,567
