id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
27,"Cameroon",392,397,400,401,402,402,402,403,403,403,403,403,403,403
28,"Canada",8970,9022,9082,9151,9231,9323,9429,9550,9689,9847,10027,10231,10463,10723
29,"Central African Republic",61,63,64,65,65,66,66,66,66,66,66,66,66,66
30,"Chad",75,76,76,78,79,82,85,91,99,111,129,157,198,259
31,"Chile",9593,10074,10517,10922,11289,11619,11912,12172,12401,12600,12774,12925,13055,13167
32,"China",4659,4671,4691,4722,4770,4847,4969,5161,5465,5945,6702,7895,9769,12705
33,"Colombia",9563,10936,12158,13230,14160,14958,15636,16209,16690,17091,17424,17699,17926,18114
34,"Congo (Brazzaville)",52,53,54,54,54,54,54,54,54,54,54,54,54,54
35,"Congo (Kinshasa)",212,221,229,236,243,250,256,262,267,272,277,281,285,289
36,"Costa Rica",144,195,249,308,368,430,492,552,610,664,714,759,799,835
37,"Cote d'Ivoire",101,106,112,116,121,125,129,133,137,140,143,146,149,151
38,"Croatia",146,158,170,180,189,197,204,210,216,220,225,228,232,234
39,"Diamond Princess",13,13,13,13,13,13,13,13,13,13,13,13,13,13
40,"Cuba",87,87,87,87,87,87,87,87,87,87,87,87,87,87
41,"Cyprus",19,19,19,19,19,19,19,19,19,19,19,19,19,19
42,"Czechia",384,402,425,452,486,526,575,632,701,782,876,984,1107,1244
43,"Denmark",615,617,619,622,625,629,632,637,641,647,652,659,666,674
44,"Djibouti",59,59,60,60,60,60,60,60,60,60,60,60,60,60
45,"Dominican Republic",1143,1251,1372,1509,1662,1831,2016,2216,2429,2653,2884,3119,3354,3586
46,"Ecuador",5691,5891,6084,6269,6446,6614,6772,6922,7061,7191,7312,7424,7527,7621
47,"Egypt",4850,5085,5278,5438,5571,5681,5772,5848,5910,5962,6005,6040,6069,6093
48,"El Salvador",468,559,662,778,907,1049,1204,1371,1547,1731,1919,2109,2298,2483
49,"Equatorial Guinea",51,51,51,51,51,51,51,51,51,51,51,51,51,51
50,"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,"Estonia",69,69,69,69,69,69,69,69,69,69,69,69,69,69
52,"Eswatini",40,49,58,66,74,81,87,94,99,104,109,113,117,120
53,"Ethiopia",284,386,529,731,1014,1411,1966,2734,3792,5233,7166,9710,12973,17024
54,"Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,"Finland",329,330,331,332,334,336,339,343,348,354,363,374,388,406
56,"France",30225,30264,30306,30351,30398,30448,30501,30557,30616,30678,30743,30812,30884,30959
57,"Gabon",51,54,58,64,71,81,93,109,129,154,184,219,258,302
58,"Gambia",9,23,56,125,270,569,1180,2380,4585,8164,12949,17893,21780,24206
59,"Georgia",17,18,20,24,28,36,46,62,85,118,166,234,328,454
60,"Germany",9151,9189,9231,9276,9325,9379,9437,9501,9569,9644,9725,9812,9906,10007
61,"Ghana",187,211,239,269,303,341,383,430,481,537,598,665,737,815
62,"Greece",209,218,224,230,236,241,245,249,252,255,258,260,262,264
63,"Guatemala",1945,2186,2362,2487,2576,2638,2682,2713,2734,2749,2760,2768,2773,2776
64,"Guinea",46,50,53,56,60,63,66,69,71,74,77,79,82,84
65,"Guyana",21,22,23,24,25,26,28,30,32,34,36,39,42,45
66,"Haiti",164,171,177,182,185,189,191,193,195,196,198,199,199,200
67,"Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"Honduras",1287,1496,1720,1953,2194,2443,2696,2953,3211,3469,3724,3974,4218,4454
69,"Hungary",597,597,598,600,601,604,607,610,615,621,629,639,651,668
70,"Iceland",10,10,10,10,10,10,10,10,10,10,10,10,10,10
71,"India",38041,45302,53624,63107,73853,85946,99456,114424,130854,148707,167894,188272,209644,231763
72,"Indonesia",5355,6047,6761,7500,8266,9058,9876,10722,11596,12498,13429,14388,15377,16395
73,"Iran",16979,18488,20011,21542,23075,24604,26123,27625,29106,30560,31982,33368,34714,36015
74,"Iraq",4868,5483,6147,6858,7611,8401,9220,10061,10913,11766,12610,13436,14235,14998
75,"Ireland",1775,1788,1799,1810,1820,1829,1837,1845,1853,1860,1866,1872,1877,1882
76,"Israel",525,588,647,701,749,791,828,858,884,906,923,938,950,959
77,"Italy",35160,35225,35297,35377,35464,35561,35668,35786,35916,36059,36217,36391,36582,36792
78,"Jamaica",10,10,10,10,10,10,10,10,10,10,10,10,10,10
79,"Japan",1009,1024,1042,1062,1085,1111,1141,1174,1212,1254,1302,1355,1415,1482
80,"Jordan",11,11,11,11,11,11,11,11,11,11,11,11,11,11
81,"Kazakhstan",692,808,922,1037,1149,1258,1363,1463,1557,1645,1725,1799,1866,1926
82,"Kenya",334,414,512,634,785,971,1201,1482,1825,2239,2734,3322,4010,4803
83,"Korea, South",302,306,311,316,321,326,332,338,345,352,360,368,377,386
84,"Kuwait",450,468,485,500,513,524,534,542,549,554,559,563,566,569
85,"Kyrgyzstan",2037,3267,4503,5255,5683,5925,6060,6135,6177,6201,6214,6221,6225,6227
86,"Latvia",31,31,32,32,32,32,32,32,33,33,33,33,33,33
87,"Lebanon",61,78,100,128,163,206,260,325,405,501,616,752,909,1088
88,"Liberia",77,81,84,86,88,90,91,91,92,93,93,93,93,94
89,"Liechtenstein",1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,"Lithuania",80,81,82,83,85,86,89,92,96,101,107,115,124,136
91,"Luxembourg",113,114,114,115,116,117,117,118,118,119,119,119,119,120
92,"Madagascar",110,146,182,215,246,275,301,326,348,369,389,407,423,438
93,"Malaysia",126,128,132,136,143,151,161,176,195,220,254,298,357,434
94,"Maldives",15,15,15,15,15,15,15,15,15,15,15,15,15,15
95,"Malta",9,9,9,9,9,9,9,9,9,9,9,9,9,9
96,"Mauritania",159,162,164,165,167,168,169,170,170,171,171,171,171,172
97,"Mauritius",10,10,10,10,10,10,10,10,10,10,10,10,10,10
98,"Mexico",47456,52037,56870,61980,67342,72924,78686,84585,90570,96591,102592,108521,114327,119964
99,"Moldova",779,835,894,956,1018,1082,1146,1209,1271,1331,1388,1442,1492,1539
100,"Monaco",4,4,4,4,4,4,4,4,4,4,4,4,4,4
101,"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"Montenegro",53,61,66,69,71,72,73,73,73,74,74,74,74,74
103,"Morocco",349,402,475,573,704,878,1109,1411,1804,2308,2943,3726,4665,5757
104,"Namibia",13,19,27,35,44,55,66,78,92,106,121,138,155,173
105,"Nepal",49,53,57,60,64,68,71,74,77,81,84,86,89,92
106,"Netherlands",6161,6165,6170,6176,6184,6196,6210,6229,6254,6286,6328,6381,6447,6529
107,"New Zealand",22,22,22,22,22,22,22,22,22,22,22,22,22,22
108,"Nicaragua",114,120,127,133,140,146,153,159,165,172,178,184,190,196
109,"Niger",69,70,70,72,74,78,84,96,117,154,218,329,522,850
110,"Nigeria",914,979,1044,1108,1171,1234,1297,1359,1420,1481,1541,1600,1659,1718
111,"North Macedonia",495,533,567,598,625,648,669,687,703,717,729,739,748,755
112,"Norway",256,257,259,261,263,266,269,273,278,284,291,299,309,321
113,"Oman",441,502,557,605,645,678,704,724,739,751,760,767,772,775
114,"Pakistan",5993,6137,6239,6312,6364,6401,6427,6445,6458,6468,6475,6479,6483,6485
115,"Panama",1478,1689,1889,2077,2251,2410,2552,2678,2789,2885,2968,3040,3100,3151
116,"Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"Paraguay",51,64,79,97,119,143,172,205,244,289,340,399,466,542
118,"Peru",21261,24899,28222,31235,33934,36326,38426,40253,41831,43186,44343,45326,46158,46859
119,"Philippines",2145,2422,2730,3074,3455,3878,4347,4864,5434,6059,6744,7491,8302,9180
120,"Poland",1712,1766,1832,1907,1993,2090,2201,2327,2469,2629,2809,3011,3236,3485
121,"Portugal",1738,1757,1773,1786,1796,1804,1811,1816,1820,1824,1826,1828,1830,1832
122,"Qatar",170,175,180,184,187,190,192,194,195,196,197,198,198,199
123,"Romania",2333,2534,2773,3054,3381,3756,4181,4653,5168,5717,6292,6878,7461,8029
124,"Russia",14058,14968,15841,16674,17467,18218,18926,19591,20213,20792,21331,21830,22291,22716
125,"Rwanda",6,7,7,8,9,10,11,12,13,14,15,16,18,19
126,"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"San Marino",42,42,42,42,42,42,42,42,42,42,42,42,42,42
129,"Saudi Arabia",2940,3161,3362,3542,3702,3844,3969,4078,4174,4257,4329,4391,4445,4491
130,"Senegal",212,239,271,308,350,397,452,514,585,665,755,857,971,1097
131,"Serbia",602,690,786,891,1005,1129,1262,1404,1554,1712,1877,2046,2220,2396
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",27,28,28,29,30,31,32,33,34,36,38,40,42,44
134,"Slovakia",28,28,28,28,28,28,28,28,28,28,28,28,28,28
135,"Slovenia",119,123,127,131,135,139,143,147,151,155,160,164,168,173
136,"Somalia",93,94,94,94,94,95,95,95,95,95,95,96,96,96
137,"South Africa",8215,10036,11847,13558,15130,16539,17775,18838,19737,20486,21104,21608,22016,22344
138,"Spain",28441,28455,28471,28490,28512,28539,28570,28606,28647,28693,28743,28797,28854,28913
139,"Sri Lanka",11,11,11,11,11,11,11,11,11,11,11,11,11,11
140,"Sudan",749,788,830,875,924,976,1032,1092,1156,1225,1298,1377,1461,1552
141,"Suriname",26,32,40,50,62,76,94,115,140,168,198,231,264,297
142,"Sweden",5745,5785,5815,5837,5853,5865,5874,5881,5886,5889,5892,5894,5895,5897
143,"Switzerland",1982,1987,1993,2000,2006,2013,2020,2027,2034,2042,2050,2058,2066,2074
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",58,58,58,58,58,58,58,58,58,58,58,58,58,58
146,"Togo",20,24,28,33,38,44,51,59,67,77,87,100,113,129
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,"Tunisia",50,50,50,50,50,50,50,50,50,50,50,50,50,50
149,"Turkey",5715,5829,5938,6043,6144,6240,6331,6419,6503,6583,6659,6731,6801,6867
150,"Uganda",3,4,4,5,6,7,7,8,9,9,10,10,11,11
151,"Ukraine",1730,1862,1999,2141,2288,2441,2598,2760,2926,3095,3267,3442,3619,3797
152,"United Arab Emirates",348,352,356,358,360,362,364,365,366,366,367,367,368,368
153,"United Kingdom",46284,46838,47383,47899,48389,48851,49289,49702,50091,50458,50803,51128,51433,51720
154,"Uruguay",35,39,43,50,59,73,91,117,154,205,276,374,506,684
155,"US",151997,157642,162882,167627,171826,175467,178569,181171,183328,185095,186532,187691,188621,189363
156,"Uzbekistan",141,171,201,231,262,293,324,356,387,418,450,481,512,542
157,"Venezuela",169,207,255,313,385,473,581,712,872,1065,1297,1574,1902,2285
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",194,282,412,600,872,1262,1815,2583,3627,4999,6728,8790,11096,13496
160,"Zimbabwe",42,56,77,110,161,238,356,532,794,1171,1699,2404,3290,4318
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",12,13,14,14,15,15,16,16,16,17,17,17,17,17
164,"Syria",50,67,89,118,156,206,270,355,464,607,792,1033,1347,1754
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",72,90,116,152,203,273,369,502,682,925,1247,1666,2197,2849
169,"West Bank and Gaza",90,104,117,128,138,147,154,161,166,171,175,179,182,184
170,"Guinea-Bissau",26,26,26,26,26,26,26,26,26,26,26,26,26,26
171,"Mali",124,124,125,125,125,125,125,125,125,125,125,125,125,125
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",198,230,262,293,323,351,378,404,429,452,473,493,512,529
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",67,68,69,70,71,72,73,74,74,75,76,76,77,77
179,"Malawi",131,169,207,247,289,332,377,423,471,521,572,625,680,736
180,"South Sudan",46,48,49,51,52,53,54,56,57,58,59,60,61,61
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",14,14,14,14,14,14,14,14,14,14,14,14,14,14
183,"Yemen",501,520,534,544,551,556,559,562,564,565,566,566,567,567
