id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
131,"Serbia",602,689,783,885,993,1106,1224,1345,1468,1590,1710,1827,1938,2044
132,"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"Singapore",27,28,28,29,30,30,31,32,34,35,36,37,38,39
134,"Slovakia",28,28,28,28,28,28,28,28,28,28,28,28,28,28
135,"Slovenia",119,123,127,131,135,139,143,147,151,155,159,163,168,172
136,"Somalia",93,94,94,94,94,95,95,95,95,95,95,96,96,96
137,"South Africa",8215,10036,11844,13515,14973,16183,17145,17886,18442,18851,19147,19359,19510,19617
138,"Spain",28441,28455,28470,28489,28510,28535,28562,28592,28624,28657,28691,28723,28755,28784
139,"Sri Lanka",11,11,11,11,11,11,11,11,11,11,11,11,11,11
140,"Sudan",749,788,830,875,924,976,1031,1091,1155,1223,1296,1373,1456,1545
141,"Suriname",26,32,40,49,61,75,91,109,128,148,168,186,203,218
142,"Sweden",5745,5785,5815,5837,5853,5865,5873,5880,5885,5888,5890,5892,5894,5895
143,"Switzerland",1982,1987,1993,2000,2006,2012,2019,2026,2033,2040,2047,2054,2061,2068
144,"Tanzania",21,21,21,21,21,21,21,21,21,21,21,21,21,21
145,"Thailand",58,58,58,58,58,58,58,58,58,58,58,58,58,58
146,"Togo",20,24,28,33,38,44,51,58,67,76,87,99,112,127
147,"Trinidad and Tobago",8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,"Tunisia",50,50,50,50,50,50,50,50,50,50,50,50,50,50
149,"Turkey",5714,5827,5933,6033,6127,6216,6299,6378,6451,6520,6584,6644,6701,6753
150,"Uganda",3,4,4,5,6,7,7,8,9,9,10,10,11,11
151,"Ukraine",1730,1861,1998,2139,2284,2433,2584,2737,2891,3044,3197,3348,3496,3641
152,"United Arab Emirates",348,352,356,358,360,362,363,364,365,366,367,367,367,368
153,"United Kingdom",46283,46830,47358,47839,48274,48666,49019,49336,49620,49875,50103,50307,50488,50651
154,"Uruguay",35,39,43,50,59,72,91,117,153,202,269,359,477,628
155,"US",151986,157479,162283,166263,169413,171816,173598,174893,175818,176473,176933,177253,177476,177631
156,"Uzbekistan",141,171,200,231,261,291,321,351,380,408,436,464,490,515
157,"Venezuela",169,207,255,312,383,469,574,699,849,1026,1233,1472,1744,2048
158,"Vietnam",0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"Zambia",194,282,411,595,859,1227,1732,2401,3251,4276,5434,6651,7835,8903
160,"Zimbabwe",42,56,77,110,160,235,347,512,745,1063,1473,1964,2506,3047
161,"Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"Mozambique",12,13,14,14,15,15,16,16,16,17,17,17,17,17
164,"Syria",50,67,89,118,156,206,270,354,463,605,790,1029,1339,1739
165,"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Belize",2,2,2,2,2,2,2,2,2,2,2,2,2,2
167,"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"Libya",72,90,116,152,202,271,364,490,657,874,1149,1484,1877,2313
169,"West Bank and Gaza",90,104,117,128,137,145,151,157,162,165,168,171,173,175
170,"Guinea-Bissau",26,26,26,26,26,26,26,26,26,26,26,26,26,26
171,"Mali",124,124,125,125,125,125,125,125,125,125,125,125,125,125
172,"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Kosovo",198,230,262,292,320,347,371,394,414,432,449,464,477,488
174,"Burma",6,6,6,6,6,6,6,6,6,6,6,6,6,6
175,"MS Zaandam",2,2,2,2,2,2,2,2,2,2,2,2,2,2
176,"Botswana",1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,"Burundi",1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,"Sierra Leone",67,68,69,70,71,72,73,74,74,75,76,76,77,77
179,"Malawi",131,169,207,247,289,332,376,422,470,519,569,621,675,730
180,"South Sudan",46,48,49,51,52,53,54,56,57,58,59,60,60,61
181,"Western Sahara",1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,"Sao Tome and Principe",14,14,14,14,14,14,14,14,14,14,14,14,14,14
183,"Yemen",501,520,534,544,551,556,559,562,564,565,566,566,567,567
